ICD9_CODE,SHORT_TITLE,LONG_TITLE,COUNT,USE,VARIABLE
7824,Jaundice NOS,"Jaundice, unspecified, not of newborn",129,1,15
7825,Cyanosis,Cyanosis,5,1,15
7827,Spontaneous ecchymoses,Spontaneous ecchymoses,13,1,15
7828,Changes in skin texture,Changes in skin texture,1,1,15
7830,Anorexia,Anorexia,36,1,15
7831,Abnormal weight gain,Abnormal weight gain,6,1,15
7833,Feeding problem,Feeding difficulties and mismanagement,5,1,15
7835,Polydipsia,Polydipsia,7,1,15
7836,Polyphagia,Polyphagia,4,1,15
7837,Failure to thrive-adult,Adult failure to thrive,107,1,15
7840,Headache,Headache,215,1,15
7841,Throat pain,Throat pain,4,1,15
7842,Swelling in head & neck,"Swelling, mass, or lump in head and neck",51,1,15
7843,Aphasia,Aphasia,411,1,15
7847,Epistaxis,Epistaxis,210,1,15
7848,Hemorrhage from throat,Hemorrhage from throat,1,1,15
7850,Tachycardia NOS,"Tachycardia, unspecified",456,1,15
7851,Palpitations,Palpitations,10,1,15
7852,Cardiac murmurs NEC,Undiagnosed cardiac murmurs,18,1,15
7854,Gangrene,Gangrene,81,1,15
7856,Enlargement lymph nodes,Enlargement of lymph nodes,151,1,15
7859,Cardiovas sys symp NEC,Other symptoms involving cardiovascular system,5,1,15
7861,Stridor,Stridor,32,1,15
7862,Cough,Cough,58,1,15
7864,Abnormal sputum,Abnormal sputum,10,1,15
7866,Chest swelling/mass/lump,"Swelling, mass, or lump in chest",59,1,15
7868,Hiccough,Hiccough,34,1,15
7869,Resp sys/chest symp NEC,Other symptoms involving respiratory system and chest,1,1,15
7871,Heartburn,Heartburn,3,1,15
7873,Flatul/eructat/gas pain,"Flatulence, eructation, and gas pain",19,1,15
7881,Dysuria,Dysuria,21,1,15
7885,Oliguria & anuria,Oliguria and anuria,236,1,15
7887,Urethral discharge,Urethral discharge,1,1,15
7888,Extravasation of urine,Extravasation of urine,2,1,15
7889,Oth spec dis viruses,Other specified diseases due to viruses,2,1,15
7891,Hepatomegaly,Hepatomegaly,8,1,15
7892,Splenomegaly,Splenomegaly,57,1,15
7901,Elevated sediment rate,Elevated sedimentation rate,2,1,16
7904,Elev transaminase/ldh,Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH],320,1,16
7905,Abn serum enzy level NEC,Other nonspecific abnormal serum enzyme levels,137,1,16
7906,Abn blood chemistry NEC,Other abnormal blood chemistry,124,1,16
7907,Bacteremia,Bacteremia,996,1,16
7908,Viremia NOS,"Viremia, unspecified",7,1,16
7910,Proteinuria,Proteinuria,16,1,16
7912,Hemoglobinuria,Hemoglobinuria,1,1,16
7913,Myoglobinuria,Myoglobinuria,3,1,16
7916,Acetonuria,Acetonuria,2,1,16
7919,Abn urine findings NEC,Other nonspecific findings on examination of urine,40,1,16
7920,Abn fnd-cerebrospinal fl,Nonspecific abnormal findings in cerebrospinal fluid,4,1,16
7921,Abn find-stool contents,Nonspecific abnormal findings in stool contents,142,1,16
7929,Abn find-body subst NEC,Other nonspecific abnormal findings in body substances,1,1,16
7930,Nonsp abn fd-skull/head,Nonspecific (abnormal) findings on radiological and other examination of skull and head,3,1,16
7932,Nonsp abn intrathor NEC,Nonspecific (abnormal) findings on radiological and other examination of other intrathoracic organs,4,1,16
7933,Nonsp abn fd-bilry tract,Nonspecific (abnormal) findings on radiological and other examination of biliary tract,1,1,16
7934,Nonsp abn find-gi tract,Nonspecific (abnormal) findings on radiological and other examination of gastrointestinal tract,3,1,16
7935,Nonsp abn find-gu organs,Nonspecific (abnormal) findings on radiological and other examination of genitourinary organs,6,1,16
7937,Nonsp abn find-ms system,Nonspecific (abnormal) findings on radiological and other examination of musculoskeletal system,6,1,16
7942,Abn pulmonary func study,Nonspecific abnormal results of pulmonary function study,2,1,16
7944,Abn kidney funct study,Nonspecific abnormal results of function study of kidney,8,1,16
7945,Abn thyroid funct study,Nonspecific abnormal results of function study of thyroid,10,1,16
7946,Abn endocrine study NEC,Nonspecific abnormal results of other endocrine function study,1,1,16
7947,Abn basal metabol study,Nonspecific abnormal results of function study of basal metabolism,1,1,16
7948,Abn liver function study,Nonspecific abnormal results of function study of liver,67,1,16
7949,Abn function study NEC,Nonspecific abnormal results of other specified function study,7,1,16
7951,Htlv-1 infection oth dis,"Human T-cell lymphotrophic virus, type I [HTLV-I]",4,1,16
7960,Abn toxicologic finding,Nonspecific abnormal toxicological findings,3,1,16
7961,Abnormal reflex,Abnormal reflex,5,1,16
7962,Elev bl pres w/o hypertn,Elevated blood pressure reading without diagnosis of hypertension,30,1,16
7963,Low blood press reading,Nonspecific low blood pressure reading,47,1,16
7964,Abn clinical finding NEC,Other abnormal clinical findings,5,1,16
7983,Parvovirus B19,Parvovirus B19,1,1,17
7989,Oth specf viral infectn,Other specified viral infection,8,1,17
7991,Respiratory arrest,Respiratory arrest,54,1,17
7993,Debility NOS,"Debility, unspecified",8,1,17
7994,Cachexia,Cachexia,170,1,17
7998,Chlamydial infection NOS,Unspecified chlamydial infection,1,1,17
7999,Viral infection NOS,Unspecified viral infection,47,1,17
8020,Nasal bone fx-closed,Closed fracture of nasal bones,224,1,18
8021,Nasal bone fx-open,Open fracture of nasal bones,11,1,18
8024,Fx malar/maxillary-close,Closed fracture of malar and maxillary bones,234,1,18
8025,Fx malar/maxillary-open,Open fracture of malar and maxillary bones,17,1,18
8026,Fx orbital floor-closed,Closed fracture of orbital floor (blow-out),138,1,18
8027,Fx orbital floor-open,Open fracture of orbital floor (blow-out),5,1,18
8028,Fx facial bone NEC-close,Closed fracture of other facial bones,222,1,18
8029,Fx facial bone NEC-open,Open fracture of other facial bones,9,1,18
8052,Fx dorsal vertebra-close,Closed fracture of dorsal [thoracic] vertebra without mention of spinal cord injury,289,1,18
8053,Fx dorsal vertebra-open,Open fracture of dorsal [thoracic] vertebra without mention of spinal cord injury,1,1,18
8054,Fx lumbar vertebra-close,Closed fracture of lumbar vertebra without mention of spinal cord injury,292,1,18
8055,Fx lumbar vertebra-open,Open fracture of lumbar vertebra without mention of spinal cord injury,2,1,18
8056,Fx sacrum/coccyx-closed,Closed fracture of sacrum and coccyx without mention of spinal cord injury,153,1,18
8058,Vertebral fx NOS-closed,Closed fracture of unspecified vertebral column without mention of spinal cord injury,5,1,18
8064,Cl lumbar fx w cord inj,Closed fracture of lumbar spine with spinal cord injury,26,1,18
8065,Opn lumbar fx w cord inj,Open fracture of lumbar spine with spinal cord injury,1,1,18
8068,Vert fx NOS-cl w crd inj,Closed fracture of unspecified vertebral column with spinal cord injury,1,1,18
8072,Fracture of sternum-clos,Closed fracture of sternum,99,1,18
8073,Fracture of sternum-open,Open fracture of sternum,2,1,18
8074,Flail chest,Flail chest,73,1,18
8075,Fx larynx/trachea-closed,Closed fracture of larynx and trachea,8,1,18
8076,Fx larynx/trachea-open,Open fracture of larynx and trachea,2,1,18
8080,Fracture acetabulum-clos,Closed fracture of acetabulum,178,1,18
8081,Fracture acetabulum-open,Open fracture of acetabulum,4,1,18
8082,Fracture of pubis-closed,Closed fracture of pubis,244,1,18
8083,Fracture of pubis-open,Open fracture of pubis,13,1,18
8088,Pelvic fracture NOS-clos,Closed unspecified fracture of pelvis,18,1,18
8089,Pelvic fracture NOS-open,Open unspecified fracture of pelvis,7,1,18
8170,Multiple fx hand-closed,Multiple closed fractures of hand bones,2,1,18
8190,Fx arms w rib/sternum-cl,"Multiple closed fractures involving both upper limbs, and upper limb with rib(s) and sternum",2,1,18
8191,Fx arms w rib/stern-open,"Multiple open fractures involving both upper limbs, and upper limb with rib(s) and sternum",1,1,18
8208,Fx neck of femur NOS-cl,Closed fracture of unspecified part of neck of femur,60,1,18
8209,Fx neck of femur NOS-opn,Open fracture of unspecified part of neck of femur,1,1,18
8220,Fracture patella-closed,Closed fracture of patella,32,1,18
8221,Fracture patella-open,Open fracture of patella,6,1,18
8240,Fx medial malleolus-clos,"Fracture of medial malleolus, closed",37,1,18
8240,Ehrlichiosis NOS,"Ehrlichiosis, unspecified",4,1,18
8241,Fx medial malleolus-open,"Fracture of medial malleolus, open",4,1,18
8242,Fx lateral malleolus-cl,"Fracture of lateral malleolus, closed",21,1,18
8243,Fx lateral malleolus-opn,"Fracture of lateral malleolus, open",4,1,18
8244,Fx bimalleolar-closed,"Bimalleolar fracture, closed",32,1,18
8245,Fx bimalleolar-open,"Bimalleolar fracture, open",11,1,18
8246,Fx trimalleolar-closed,"Trimalleolar fracture, closed",10,1,18
8247,Fx trimalleolar-open,"Trimalleolar fracture, open",1,1,18
8248,Fx ankle NOS-closed,"Unspecified fracture of ankle, closed",52,1,18
8249,Fx ankle NOS-open,"Unspecified fracture of ankle, open",14,1,18
8249,Ehrlichiosis NEC,Other ehrlichiosis,1,1,18
8250,Fracture calcaneus-close,"Fracture of calcaneus, closed",26,1,18
8251,Fracture calcaneus-open,"Fracture of calcaneus, open",6,1,18
8260,"Fx phalanx, foot-closed",Closed fracture of one or more phalanges of foot,21,1,18
8261,"Fx phalanx, foot-open",Open fracture of one or more phalanges of foot,3,1,18
8280,Fx legs w arm/rib-closed,"Closed multiple fractures involving both lower limbs, lower with upper limb, and lower limb(s) with rib(s) and sternum",2,1,18
8281,Fx legs w arm/rib-open,"Open multiple fractures involving both lower limbs, lower with upper limb, and lower limb(s) with rib(s) and sternum",1,1,18
8300,Dislocation jaw-closed,Closed dislocation of jaw,9,1,18
8360,Tear med menisc knee-cur,"Tear of medial cartilage or meniscus of knee, current",4,1,18
8361,Tear lat menisc knee-cur,"Tear of lateral cartilage or meniscus of knee, current",6,1,18
8362,Tear meniscus NEC-curren,"Other tear of cartilage or meniscus of knee, current",2,1,18
8363,Dislocat patella-closed,"Dislocation of patella, closed",1,1,18
8364,Dislocation patella-open,"Dislocation of patella, open",2,1,18
8370,Dislocation ankle-closed,Closed dislocation of ankle,2,1,18
8400,Sprain acromioclavicular,Acromioclavicular (joint) (ligament) sprain,1,1,18
8404,Sprain rotator cuff,Rotator cuff (capsule) sprain,15,1,18
8406,Sprain supraspinatus,Supraspinatus (muscle) (tendon) sprain,1,1,18
8408,Sprain shoulder/arm NEC,Sprains and strains of other specified sites of shoulder and upper arm,2,1,18
8409,Sprain shoulder/arm NOS,Sprains and strains of unspecified site of shoulder and upper arm,2,1,18
8411,Sprain ulnar collat lig,Ulnar collateral ligament sprain,1,1,18
8418,Sprain elbow/forearm NEC,Sprains and strains of other specified sites of elbow and forearm,2,1,18
8438,Sprain hip & thigh NEC,Sprains and strains of other specified sites of hip and thigh,2,1,18
8439,Sprain hip & thigh NOS,Sprains and strains of unspecified site of hip and thigh,2,1,18
8440,Sprain lateral coll lig,Sprain of lateral collateral ligament of knee,2,1,18
8441,Sprain medial collat lig,Sprain of medial collateral ligament of knee,7,1,18
8442,Sprain cruciate lig knee,Sprain of cruciate ligament of knee,4,1,18
8448,Sprain of knee & leg NEC,Sprains and strains of other specified sites of knee and leg,4,1,18
8449,Sprain of knee & leg NOS,Sprains and strains of unspecified site of knee and leg,7,1,18
8460,Sprain lumbosacral,Sprain of lumbosacral (joint) (ligament),1,1,18
8461,Sprain sacroiliac,Sprain of sacroiliac ligament,2,1,18
8469,Sprain sacroiliac NOS,Sprain of unspecified site of sacroiliac region,1,1,18
8470,Sprain of neck,Sprain of neck,29,1,18
8471,Sprain thoracic region,Sprain of thoracic,2,1,18
8479,Sprain of back NOS,Sprain of unspecified site of back,1,1,18
8488,Sprain NEC,Other specified sites of sprains and strains,1,1,18
8500,Concussion w/o coma,Concussion with no loss of consciousness,3,1,18
8502,Concussion-moderate coma,Concussion with moderate loss of consciousness,1,1,18
8504,Concussion-deep coma,"Concussion with prolonged loss of consciousness, without return to pre-existing conscious level",3,1,18
8505,Concussion w coma NOS,Concussion with loss of consciousness of unspecified duration,39,1,18
8509,Concussion NOS,"Concussion, unspecified",7,1,18
8600,Traum pneumothorax-close,Traumatic pneumothorax without mention of open wound into thorax,359,1,18
8601,Traum pneumothorax-open,Traumatic pneumothorax with open wound into thorax,21,1,18
8602,Traum hemothorax-closed,Traumatic hemothorax without mention of open wound into thorax,86,1,18
8603,Traum hemothorax-open,Traumatic hemothorax with open wound into thorax,19,1,18
8604,Traum pneumohemothor-cl,Traumatic pneumohemothorax without mention of open wound into thorax,135,1,18
8605,Traum pneumohemothor-opn,Traumatic pneumohemothorax with open wound into thorax,21,1,18
8620,Diaphragm injury-closed,"Injury to diaphragm, without mention of open wound into cavity",28,1,18
8621,Diaphragm injury-open,"Injury to diaphragm, with open wound into cavity",20,1,18
8629,Intrathorac inj NOS-open,"Injury to multiple and unspecified intrathoracic organs, with open wound into cavity",2,1,18
8630,Stomach injury-closed,"Injury to stomach, without mention of open wound into cavity",7,1,18
8631,Stomach injury-open,"Injury to stomach, with open wound into cavity",10,1,18
8670,Bladder/urethra inj-clos,"Injury to bladder and urethra, without mention of open wound into cavity",144,1,18
8671,Bladder/urethra inj-open,"Injury to bladder and urethra, with open wound into cavity",4,1,18
8672,Ureter injury-closed,"Injury to ureter, without mention of open wound into cavity",6,1,18
8676,Pelvic organ inj NEC-cl,"Injury to other specified pelvic organs, without mention of open wound into cavity",9,1,18
8677,Pelvic organ inj NEC-opn,"Injury to other specified pelvic organs, with open wound into cavity",1,1,18
8678,Pelvic organ inj NOS-cl,"Injury to unspecified pelvic organ, without mention of open wound into cavity",10,1,18
8679,Pelvic organ inj NOS-opn,"Injury to unspecified pelvic organ, with open wound into cavity",1,1,18
8690,Internal inj NOS-closed,Internal injury to unspecified or ill-defined organs without mention of open wound into cavity,3,1,18
8691,Internal injury NOS-open,Internal injury to unspecified or ill-defined organs with open wound into cavity,1,1,18
8700,Lac eyelid skn/perioculr,Laceration of skin of eyelid and periocular area,23,1,18
8701,Full-thicknes lac eyelid,"Laceration of eyelid, full-thickness, not involving lacrimal passages",3,1,18
8702,Lac eyelid inv lacrm pas,Laceration of eyelid involving lacrimal passages,3,1,18
8703,Penetr wnd orbit w/o FB,"Penetrating wound of orbit, without mention of foreign body",1,1,18
8704,Penetrat wnd orbit w FB,Penetrating wound of orbit with foreign body,2,1,18
8708,Opn wnd ocular adnex NEC,Other specified open wounds of ocular adnexa,36,1,18
8710,Ocular lac w/o prolapse,Ocular laceration without prolapse of intraocular tissue,1,1,18
8711,Ocular lacera w prolapse,Ocular laceration with prolapse or exposure of intraocular tissue,7,1,18
8712,Rupture eye w tissu loss,Rupture of eye with partial loss of intraocular tissue,2,1,18
8713,Avulsion of eye,Avulsion of eye,1,1,18
8716,Penetrat FB NEC eye,Penetration of eyeball with (nonmagnetic) foreign body,2,1,18
8728,Open wound of ear NOS,"Open wound of ear, part unspecified, without mention of complication",7,1,18
8730,Open wound of scalp,"Open wound of scalp, without mention of complication",348,1,18
8731,Open wound scalp-compl,"Open wound of scalp, complicated",15,1,18
8738,Open wound of head NEC,Other and unspecified open wound of head without mention of complication,30,1,18
8742,Open wound thyroid gland,"Open wound of thyroid gland, without mention of complication",1,1,18
8744,Open wound of pharynx,"Open wound of pharynx, without mention of complication",7,1,18
8745,Open wound pharynx-compl,"Open wound of pharynx, complicated",2,1,18
8748,Open wound of neck NEC,"Open wound of other and unspecified parts of neck, without mention of complication",31,1,18
8749,Opn wound neck NEC-compl,"Open wound of other and unspecified parts of neck, complicated",4,1,18
8750,Open wound of chest,"Open wound of chest (wall), without mention of complication",23,1,18
8751,Open wound chest-compl,"Open wound of chest (wall), complicated",4,1,18
8760,Open wound of back,"Open wound of back, without mention of complication",16,1,18
8761,Open wound back-compl,"Open wound of back, complicated",2,1,18
8770,Open wound of buttock,"Open wound of buttock, without mention of complication",13,1,18
